"Date","Price","Open","High","Low","Vol.","Change %"
"03/06/2014","1,064.55","1,071.25","1,073.25","1,064.05","","-0.63%"
"03/05/2014","1,071.30","1,068.15","1,072.65","1,067.75","","-0.01%"
"03/04/2014","1,071.45","1,071.15","1,073.55","1,069.95","","0.12%"
"03/03/2014","1,070.18","1,072.68","1,075.38","1,068.97","","0.35%"
"02/28/2014","1,066.46","1,064.65","1,068.95","1,063.75","","-0.31%"
"02/27/2014","1,069.80","1,069.85","1,072.35","1,066.05","","0.36%"
"02/26/2014","1,065.97","1,073.45","1,074.75","1,064.35","","-0.75%"
"02/25/2014","1,074.00","1,069.90","1,074.00","1,069.40","","-0.05%"
"02/24/2014","1,074.50","1,075.40","1,078.80","1,074.40","","0.14%"
"02/21/2014","1,073.00","1,073.90","1,076.70","1,072.00","","0.07%"
"02/20/2014","1,072.20","1,065.70","1,073.80","1,065.70","","0.61%"
"02/19/2014","1,065.70","1,064.35","1,069.55","1,064.35","","0.02%"
"02/18/2014","1,065.50","1,059.60","1,066.70","1,059.60","","0.48%"
"02/17/2014","1,060.45","1,058.15","1,062.25","1,058.15","","-0.29%"
"02/14/2014","1,063.50","1,062.50","1,064.10","1,060.40","","-0.26%"
"02/13/2014","1,066.25","1,061.40","1,066.90","1,061.10","","0.34%"
"02/12/2014","1,062.59","1,065.25","1,068.05","1,061.95","","-0.78%"
"02/11/2014","1,070.90","1,073.00","1,073.50","1,070.40","","-0.18%"
"02/10/2014","1,072.80","1,074.40","1,074.80","1,070.30","","-0.20%"
"02/07/2014","1,075.00","1,075.40","1,077.40","1,073.80","","-0.38%"
"02/06/2014","1,079.05","1,076.15","1,079.55","1,073.65","","0.10%"
"02/05/2014","1,078.00","1,076.40","1,083.00","1,075.40","","-0.55%"
"02/04/2014","1,084.00","1,087.40","1,090.10","1,081.80","","-0.07%"
"02/03/2014","1,084.75","1,080.40","1,085.60","1,078.40","","0.32%"
"01/31/2014","1,081.31","1,081.06","1,081.31","1,081.06","","0.07%"
"01/30/2014","1,080.50","1,081.11","1,081.11","1,080.36","","0.98%"
"01/29/2014","1,070.05","1,073.05","1,074.05","1,068.05","","-0.88%"
"01/28/2014","1,079.59","1,079.35","1,081.45","1,077.75","","-0.39%"
"01/27/2014","1,083.80","1,085.00","1,087.50","1,081.50","","0.32%"
"01/24/2014","1,080.35","1,075.15","1,080.55","1,073.85","","0.63%"
"01/23/2014","1,073.55","1,067.75","1,074.55","1,067.75","","0.56%"
"01/22/2014","1,067.55","1,069.25","1,070.25","1,066.65","","0.21%"
"01/21/2014","1,065.30","1,063.65","1,065.55","1,062.85","","0.14%"
"01/20/2014","1,063.77","1,062.05","1,065.65","1,062.05","","0.19%"
"01/17/2014","1,061.80","1,061.90","1,063.00","1,060.30","","-0.16%"
"01/16/2014","1,063.50","1,065.20","1,065.90","1,063.00","","-0.01%"
"01/15/2014","1,063.60","1,062.90","1,064.60","1,061.30","","0.40%"
"01/14/2014","1,059.40","1,057.10","1,060.00","1,056.80","","0.23%"
"01/13/2014","1,057.00","1,056.40","1,058.20","1,055.90","","-0.45%"
"01/10/2014","1,061.77","1,063.35","1,065.55","1,060.85","","-0.12%"
"01/09/2014","1,063.00","1,069.40","1,070.20","1,061.80","","-0.25%"
"01/08/2014","1,065.70","1,068.65","1,070.35","1,063.95","","-0.36%"
"01/07/2014","1,069.50","1,065.70","1,071.80","1,063.90","","0.38%"
"01/06/2014","1,065.46","1,055.85","1,068.05","1,055.05","","0.94%"
"01/03/2014","1,055.50","1,052.40","1,057.40","1,051.90","","0.47%"
"01/02/2014","1,050.55","1,051.15","1,052.45","1,048.45","","0.00%"
"01/01/2014","1,050.50","1,050.50","1,050.50","1,050.50","","0.00%"
